transaction_id,transaction_date,customer_id,product_id,channel_id,amount,currency,payment_method,status
TXN00000266,2025-09-01 21:36:03,CUST000661,PROD00020,CH004,355.55,USD,PayPal,completed
TXN00000267,2025-09-16 21:36:03,CUST000030,PROD00031,CH004,438.17,USD,Bank Transfer,pending
TXN00000268,2026-01-17 21:36:03,CUST000389,PROD00016,CH003,523.16,USD,PayPal,completed
TXN00000269,2025-12-28 21:36:03,CUST000590,PROD00010,CH001,367.34,USD,PayPal,completed
TXN00000270,2026-01-24 21:36:03,CUST000109,PROD00029,CH001,442.31,USD,Debit Card,completed
TXN00000271,2025-10-24 21:36:03,CUST000479,PROD00014,CH004,368.57,USD,PayPal,completed
TXN00000272,2025-09-21 21:36:03,CUST000730,PROD00027,CH003,127.24,USD,Bank Transfer,cancelled
TXN00000273,2025-12-30 21:36:03,CUST000297,PROD00016,CH001,434.23,USD,PayPal,pending
TXN00000274,2026-01-10 21:36:03,CUST000546,PROD00036,CH005,88.62,USD,Credit Card,completed
TXN00000275,2025-09-12 21:36:03,CUST000408,PROD00031,CH002,404.57,USD,Credit Card,completed
TXN00000276,2025-11-03 21:36:03,CUST000711,PROD00037,CH001,142.5,USD,Debit Card,completed
TXN00000277,2025-08-29 21:36:03,CUST000667,PROD00043,CH003,150.27,USD,PayPal,completed
TXN00000278,2025-08-09 21:36:03,CUST000909,PROD00046,CH001,108.83,USD,Debit Card,completed
TXN00000279,2025-08-24 21:36:03,CUST000664,PROD00017,CH003,58.28,USD,Credit Card,completed
TXN00000280,2025-08-07 21:36:03,CUST000106,PROD00017,CH002,54.65,USD,Bank Transfer,completed
TXN00000281,2025-11-22 21:36:03,CUST000742,PROD00017,CH004,65.72,USD,Bank Transfer,completed
TXN00000282,2025-11-11 21:36:03,CUST000356,PROD00048,CH001,227.85,USD,Bank Transfer,completed
TXN00000283,2025-12-07 21:36:03,CUST000606,PROD00030,CH005,154.65,USD,Debit Card,completed
TXN00000284,2025-11-30 21:36:03,CUST000767,PROD00010,CH002,323.5,USD,Credit Card,completed
TXN00000285,2025-08-12 21:36:03,CUST000201,PROD00040,CH003,332.93,USD,Credit Card,completed
TXN00000286,2025-11-02 21:36:03,CUST000942,PROD00014,CH004,328.86,USD,Bank Transfer,completed
TXN00000287,2025-08-26 21:36:03,CUST000656,PROD00039,CH005,350.47,USD,Credit Card,completed
TXN00000288,2026-01-06 21:36:03,CUST000159,PROD00015,CH004,160.35,USD,Bank Transfer,completed
TXN00000289,2025-08-14 21:36:03,CUST000274,PROD00014,CH003,347.25,USD,Debit Card,completed
TXN00000290,2025-11-26 21:36:03,CUST000463,PROD00020,CH005,342.36,USD,Credit Card,completed
TXN00000291,2025-09-28 21:36:03,CUST000860,PROD00035,CH001,49.26,USD,Bank Transfer,completed
TXN00000292,2025-12-26 21:36:03,CUST000683,PROD00038,CH001,204.63,USD,PayPal,completed
TXN00000293,2025-10-18 21:36:03,CUST000040,PROD00029,CH001,416.97,USD,Credit Card,completed
TXN00000294,2025-11-15 21:36:03,CUST000462,PROD00043,CH001,143.22,USD,Bank Transfer,completed
TXN00000295,2025-08-20 21:36:03,CUST000652,PROD00001,CH002,62.75,USD,Bank Transfer,completed
TXN00000296,2025-10-21 21:36:03,CUST000462,PROD00022,CH005,51.76,USD,Bank Transfer,completed
TXN00000297,2025-08-31 21:36:03,CUST000138,PROD00047,CH003,184.52,USD,Debit Card,completed
TXN00000298,2025-10-20 21:36:03,CUST000816,PROD00030,CH005,160.16,USD,Bank Transfer,completed
TXN00000299,2025-10-24 21:36:03,CUST000643,PROD00041,CH001,129.19,USD,Bank Transfer,completed
TXN00000300,2026-01-23 21:36:03,CUST000639,PROD00046,CH003,108.82,USD,Bank Transfer,completed
TXN00000301,2025-11-09 21:36:03,CUST000781,PROD00012,CH001,157.59,USD,PayPal,completed
TXN00000302,2025-11-29 21:36:03,CUST000703,PROD00026,CH001,40.07,USD,Bank Transfer,completed
TXN00000303,2025-10-13 21:36:03,CUST000803,PROD00036,CH002,88.72,USD,PayPal,completed
TXN00000304,2025-08-22 21:36:03,CUST000157,PROD00031,CH001,389.49,USD,Credit Card,completed
TXN00000305,2026-01-25 21:36:03,CUST000661,PROD00025,CH003,283.75,USD,Bank Transfer,cancelled
TXN00000306,2026-01-04 21:36:03,CUST000473,PROD00048,CH001,222.04,USD,Credit Card,completed
TXN00000307,2025-12-18 21:36:03,CUST000571,PROD00036,CH004,92.33,USD,Bank Transfer,completed
TXN00000308,2025-10-06 21:36:03,CUST000304,PROD00033,CH003,336.78,USD,Credit Card,completed
TXN00000309,2025-08-15 21:36:03,CUST000265,PROD00040,CH005,345.61,USD,Debit Card,completed
TXN00000310,2025-11-29 21:36:03,CUST000841,PROD00002,CH003,135.29,USD,Debit Card,completed
TXN00000311,2025-09-25 21:36:03,CUST000986,PROD00016,CH002,443.22,USD,Bank Transfer,completed
TXN00000312,2026-01-28 21:36:03,CUST000419,PROD00039,CH004,342.71,USD,Debit Card,completed
TXN00000313,2025-10-12 21:36:03,CUST000022,PROD00028,CH003,475.0,USD,Credit Card,completed
TXN00000314,2025-11-14 21:36:03,CUST000466,PROD00010,CH005,357.64,USD,PayPal,completed
TXN00000315,2025-12-18 21:36:03,CUST000106,PROD00003,CH005,77.71,USD,Credit Card,cancelled
TXN00000316,2026-02-02 21:36:03,CUST000492,PROD00042,CH001,414.42,USD,Bank Transfer,completed
TXN00000317,2025-11-21 21:36:03,CUST000426,PROD00028,CH002,458.23,USD,Credit Card,completed
TXN00000318,2025-12-29 21:36:03,CUST000268,PROD00025,CH005,309.28,USD,PayPal,completed
TXN00000319,2025-11-03 21:36:03,CUST000368,PROD00016,CH005,515.23,USD,PayPal,completed
TXN00000320,2026-01-21 21:36:03,CUST000419,PROD00025,CH002,292.06,USD,Bank Transfer,completed
TXN00000321,2025-09-20 21:36:03,CUST000990,PROD00035,CH005,42.97,USD,Debit Card,completed
TXN00000322,2026-01-09 21:36:03,CUST000906,PROD00026,CH001,45.67,USD,Bank Transfer,completed
TXN00000323,2025-11-16 21:36:03,CUST000553,PROD00027,CH005,131.15,USD,PayPal,completed
TXN00000324,2025-10-06 21:36:03,CUST000659,PROD00023,CH001,378.87,USD,Bank Transfer,completed
TXN00000325,2025-11-10 21:36:03,CUST000376,PROD00021,CH003,64.33,USD,PayPal,completed
TXN00000326,2025-10-17 21:36:03,CUST000139,PROD00049,CH004,83.8,USD,Credit Card,completed
TXN00000327,2025-09-10 21:36:03,CUST000378,PROD00040,CH001,331.67,USD,Bank Transfer,pending
TXN00000328,2025-10-28 21:36:03,CUST000840,PROD00007,CH002,111.73,USD,Bank Transfer,completed
TXN00000329,2026-01-19 21:36:03,CUST000267,PROD00047,CH004,187.11,USD,Bank Transfer,completed
TXN00000330,2025-11-19 21:36:03,CUST000490,PROD00047,CH001,213.68,USD,PayPal,completed
TXN00000331,2025-12-16 21:36:03,CUST000977,PROD00024,CH002,469.75,USD,Credit Card,completed
TXN00000332,2025-12-14 21:36:03,CUST000062,PROD00039,CH005,340.49,USD,Credit Card,completed
TXN00000333,2025-09-25 21:36:03,CUST000414,PROD00022,CH002,52.26,USD,Debit Card,completed
TXN00000334,2025-10-09 21:36:03,CUST000611,PROD00007,CH003,106.19,USD,Credit Card,completed
TXN00000335,2026-02-03 21:36:03,CUST000442,PROD00043,CH004,132.69,USD,PayPal,completed
TXN00000336,2025-12-14 21:36:03,CUST000409,PROD00016,CH002,469.16,USD,Credit Card,completed
TXN00000337,2025-08-14 21:36:03,CUST000841,PROD00018,CH005,54.43,USD,Bank Transfer,completed
TXN00000338,2025-11-29 21:36:03,CUST000558,PROD00035,CH002,42.09,USD,Bank Transfer,completed
TXN00000339,2025-12-26 21:36:03,CUST000478,PROD00003,CH004,76.02,USD,Debit Card,completed
TXN00000340,2026-01-30 21:36:03,CUST000234,PROD00047,CH003,187.16,USD,Credit Card,completed
TXN00000341,2025-08-19 21:36:03,CUST000657,PROD00006,CH005,23.85,USD,Debit Card,completed
TXN00000342,2026-01-19 21:36:03,CUST000422,PROD00017,CH002,56.78,USD,Debit Card,completed
TXN00000343,2026-01-20 21:36:03,CUST000916,PROD00024,CH004,435.84,USD,Credit Card,pending
TXN00000344,2026-01-28 21:36:03,CUST000792,PROD00048,CH004,211.77,USD,Debit Card,completed
TXN00000345,2025-09-20 21:36:03,CUST000285,PROD00026,CH001,44.97,USD,Credit Card,completed
TXN00000346,2025-10-10 21:36:03,CUST000435,PROD00049,CH004,80.12,USD,PayPal,completed
TXN00000347,2026-01-18 21:36:03,CUST000345,PROD00001,CH002,61.65,USD,Bank Transfer,completed
TXN00000348,2025-12-02 21:36:03,CUST000360,PROD00009,CH004,102.1,USD,Bank Transfer,completed
TXN00000349,2026-01-27 21:36:03,CUST000937,PROD00022,CH003,48.81,USD,Bank Transfer,completed
TXN00000350,2025-09-02 21:36:03,CUST000033,PROD00016,CH002,431.83,USD,PayPal,completed
TXN00000351,2026-01-19 21:36:03,CUST000510,PROD00007,CH005,119.33,USD,PayPal,completed
TXN00000352,2026-01-29 21:36:03,CUST000293,PROD00024,CH004,409.08,USD,Credit Card,completed
TXN00000353,2025-10-16 21:36:03,CUST000550,PROD00032,CH002,196.77,USD,PayPal,completed
TXN00000354,2026-01-21 21:36:03,CUST000577,PROD00043,CH004,147.15,USD,PayPal,completed
TXN00000355,2025-09-14 21:36:03,CUST000648,PROD00024,CH001,445.41,USD,Debit Card,completed
TXN00000356,2026-01-07 21:36:03,CUST000618,PROD00028,CH004,483.31,USD,PayPal,completed
TXN00000357,2025-09-11 21:36:03,CUST000317,PROD00026,CH004,46.03,USD,Bank Transfer,completed
TXN00000358,2025-10-12 21:36:03,CUST000768,PROD00043,CH005,152.68,USD,Bank Transfer,completed
TXN00000359,2025-08-16 21:36:03,CUST000532,PROD00032,CH003,194.57,USD,Debit Card,completed
TXN00000360,2025-10-02 21:36:03,CUST000723,PROD00029,CH005,450.77,USD,Bank Transfer,completed
TXN00000361,2025-11-06 21:36:03,CUST000713,PROD00015,CH004,146.37,USD,Debit Card,completed
TXN00000362,2025-12-27 21:36:03,CUST000853,PROD00028,CH005,461.34,USD,Credit Card,completed
TXN00000363,2025-09-08 21:36:03,CUST000825,PROD00019,CH002,320.57,USD,Debit Card,completed
TXN00000364,2025-10-31 21:36:03,CUST000360,PROD00039,CH002,357.92,USD,Debit Card,completed
TXN00000365,2025-10-03 21:36:03,CUST000510,PROD00014,CH002,369.29,USD,PayPal,completed
TXN00000366,2025-10-30 21:36:03,CUST000707,PROD00005,CH002,51.25,USD,PayPal,completed
TXN00000367,2025-09-06 21:36:03,CUST000313,PROD00008,CH003,303.19,USD,Credit Card,completed
TXN00000368,2025-09-25 21:36:03,CUST000214,PROD00024,CH003,443.91,USD,Bank Transfer,completed
TXN00000369,2025-10-22 21:36:03,CUST000731,PROD00049,CH001,77.06,USD,Debit Card,completed
TXN00000370,2025-09-27 21:36:03,CUST000677,PROD00037,CH002,125.87,USD,Bank Transfer,completed
TXN00000371,2025-10-26 21:36:03,CUST000588,PROD00002,CH001,155.25,USD,Debit Card,pending
TXN00000372,2025-08-27 21:36:03,CUST000050,PROD00007,CH002,116.84,USD,Debit Card,completed
TXN00000373,2026-01-16 21:36:03,CUST000385,PROD00049,CH001,71.49,USD,Bank Transfer,completed
TXN00000374,2025-09-29 21:36:03,CUST000910,PROD00016,CH001,504.05,USD,Debit Card,completed
TXN00000375,2025-09-16 21:36:03,CUST000554,PROD00047,CH003,203.44,USD,Credit Card,completed
TXN00000376,2026-01-11 21:36:03,CUST000095,PROD00032,CH001,188.85,USD,Bank Transfer,completed
TXN00000377,2025-11-24 21:36:03,CUST000114,PROD00029,CH001,475.02,USD,Bank Transfer,completed
TXN00000378,2025-08-16 21:36:03,CUST000955,PROD00006,CH002,25.74,USD,PayPal,completed
TXN00000379,2025-10-28 21:36:03,CUST000269,PROD00013,CH004,401.43,USD,Debit Card,completed
TXN00000380,2026-01-27 21:36:03,CUST000065,PROD00015,CH005,131.66,USD,Debit Card,completed
TXN00000381,2026-01-31 21:36:03,CUST000127,PROD00002,CH005,155.67,USD,PayPal,completed
TXN00000382,2025-09-02 21:36:03,CUST000826,PROD00028,CH003,481.28,USD,PayPal,completed
TXN00000383,2025-08-23 21:36:03,CUST000535,PROD00050,CH001,303.53,USD,PayPal,completed
TXN00000384,2025-12-01 21:36:03,CUST000499,PROD00046,CH005,119.39,USD,PayPal,completed
TXN00000385,2026-01-29 21:36:03,CUST000547,PROD00033,CH004,371.92,USD,PayPal,completed
TXN00000386,2025-11-06 21:36:03,CUST000704,PROD00039,CH001,364.57,USD,Debit Card,pending
TXN00000387,2025-11-18 21:36:03,CUST000581,PROD00033,CH002,305.85,USD,Debit Card,completed
TXN00000388,2025-09-09 21:36:03,CUST000284,PROD00024,CH002,418.23,USD,Credit Card,completed
TXN00000389,2025-12-14 21:36:03,CUST000281,PROD00003,CH001,73.18,USD,PayPal,completed
TXN00000390,2026-01-20 21:36:03,CUST000194,PROD00039,CH004,367.49,USD,Bank Transfer,completed
TXN00000391,2025-10-11 21:36:03,CUST000524,PROD00003,CH002,82.62,USD,Credit Card,completed
TXN00000392,2025-08-19 21:36:03,CUST000578,PROD00049,CH002,80.96,USD,Credit Card,completed
TXN00000393,2026-01-30 21:36:03,CUST000325,PROD00015,CH004,134.93,USD,Bank Transfer,completed
TXN00000394,2025-09-07 21:36:03,CUST000800,PROD00018,CH003,57.93,USD,Bank Transfer,completed
TXN00000395,2025-09-15 21:36:03,CUST000284,PROD00026,CH003,41.48,USD,Credit Card,completed
TXN00000396,2025-11-22 21:36:03,CUST000703,PROD00020,CH003,379.45,USD,PayPal,completed
TXN00000397,2026-01-09 21:36:03,CUST000345,PROD00002,CH003,150.57,USD,Bank Transfer,completed
TXN00000398,2025-12-15 21:36:03,CUST000173,PROD00039,CH001,362.39,USD,Credit Card,completed
TXN00000399,2025-09-05 21:36:03,CUST000941,PROD00043,CH003,149.23,USD,Bank Transfer,completed
TXN00000400,2026-01-09 21:36:03,CUST000519,PROD00039,CH005,326.35,USD,PayPal,completed
TXN00000401,2025-09-27 21:36:03,CUST000091,PROD00009,CH003,104.38,USD,Bank Transfer,completed
TXN00000402,2025-09-17 21:36:03,CUST000940,PROD00033,CH001,307.22,USD,Bank Transfer,completed
TXN00000403,2026-01-30 21:36:03,CUST000149,PROD00011,CH003,128.24,USD,PayPal,completed
TXN00000404,2025-08-07 21:36:03,CUST000114,PROD00046,CH001,103.06,USD,Credit Card,completed
TXN00000405,2025-12-31 21:36:03,CUST000941,PROD00042,CH002,418.14,USD,Debit Card,completed
TXN00000406,2025-12-15 21:36:03,CUST000591,PROD00020,CH005,336.33,USD,Credit Card,completed
TXN00000407,2026-01-18 21:36:03,CUST000915,PROD00007,CH002,110.83,USD,PayPal,completed
TXN00000408,2025-12-03 21:36:03,CUST000329,PROD00030,CH002,133.05,USD,Debit Card,completed
TXN00000409,2025-10-20 21:36:03,CUST000513,PROD00042,CH003,393.16,USD,PayPal,completed
TXN00000410,2025-09-05 21:36:03,CUST000969,PROD00022,CH003,44.67,USD,Credit Card,completed
TXN00000411,2025-09-11 21:36:03,CUST000936,PROD00019,CH001,315.82,USD,Debit Card,completed
TXN00000412,2025-11-06 21:36:03,CUST000468,PROD00043,CH001,152.33,USD,PayPal,completed
TXN00000413,2025-08-30 21:36:03,CUST000836,PROD00036,CH003,91.47,USD,PayPal,completed
TXN00000414,2025-09-05 21:36:03,CUST000710,PROD00032,CH001,187.59,USD,Bank Transfer,completed
TXN00000415,2025-11-13 21:36:03,CUST000184,PROD00035,CH003,46.7,USD,Bank Transfer,cancelled
TXN00000416,2025-11-22 21:36:03,CUST000965,PROD00009,CH003,110.63,USD,Debit Card,completed
TXN00000417,2025-09-09 21:36:03,CUST000821,PROD00027,CH003,126.44,USD,Credit Card,completed
TXN00000418,2025-09-02 21:36:03,CUST000536,PROD00022,CH003,47.79,USD,Bank Transfer,cancelled
TXN00000419,2025-12-30 21:36:03,CUST000188,PROD00038,CH002,202.92,USD,Debit Card,completed
TXN00000420,2025-11-12 21:36:03,CUST000040,PROD00013,CH005,403.14,USD,Credit Card,completed
TXN00000421,2025-09-09 21:36:03,CUST000052,PROD00029,CH004,433.11,USD,Bank Transfer,completed
TXN00000422,2025-11-20 21:36:03,CUST000068,PROD00047,CH002,201.44,USD,Credit Card,completed
TXN00000423,2026-01-21 21:36:03,CUST000755,PROD00028,CH002,474.45,USD,Debit Card,completed
TXN00000424,2025-11-01 21:36:03,CUST000383,PROD00017,CH004,60.31,USD,Credit Card,completed
TXN00000425,2026-01-23 21:36:03,CUST000745,PROD00039,CH002,362.94,USD,Bank Transfer,completed
TXN00000426,2026-01-23 21:36:03,CUST000217,PROD00001,CH004,66.83,USD,Bank Transfer,completed
TXN00000427,2025-12-27 21:36:03,CUST000291,PROD00009,CH001,115.85,USD,Credit Card,completed
TXN00000428,2026-01-18 21:36:03,CUST000861,PROD00034,CH002,509.7,USD,Bank Transfer,completed
TXN00000429,2025-09-18 21:36:03,CUST000939,PROD00019,CH005,279.83,USD,Bank Transfer,completed
TXN00000430,2025-10-07 21:36:03,CUST000901,PROD00045,CH003,424.56,USD,PayPal,completed
TXN00000431,2025-12-14 21:36:03,CUST000174,PROD00014,CH002,332.56,USD,Bank Transfer,completed
TXN00000432,2025-10-06 21:36:03,CUST000729,PROD00048,CH005,215.06,USD,Bank Transfer,cancelled
TXN00000433,2025-12-31 21:36:03,CUST000315,PROD00040,CH001,341.87,USD,Bank Transfer,completed
TXN00000434,2025-10-26 21:36:03,CUST000825,PROD00046,CH003,105.48,USD,Bank Transfer,pending
TXN00000435,2026-01-21 21:36:03,CUST000758,PROD00029,CH005,392.67,USD,Bank Transfer,completed
TXN00000436,2025-08-16 21:36:03,CUST000643,PROD00019,CH003,309.32,USD,Credit Card,completed
TXN00000437,2026-01-08 21:36:03,CUST000675,PROD00017,CH002,65.65,USD,PayPal,completed
TXN00000438,2025-12-28 21:36:03,CUST000298,PROD00004,CH001,321.55,USD,Bank Transfer,completed
TXN00000439,2025-11-08 21:36:03,CUST000647,PROD00009,CH005,114.42,USD,Debit Card,completed
TXN00000440,2025-10-30 21:36:03,CUST000705,PROD00030,CH005,147.97,USD,Bank Transfer,completed
TXN00000441,2026-01-22 21:36:03,CUST000581,PROD00006,CH003,24.87,USD,Bank Transfer,completed
TXN00000442,2025-08-31 21:36:03,CUST000313,PROD00014,CH002,370.35,USD,Debit Card,completed
TXN00000443,2025-11-02 21:36:03,CUST000745,PROD00010,CH004,343.4,USD,PayPal,completed
TXN00000444,2025-12-18 21:36:03,CUST000249,PROD00046,CH004,111.31,USD,Credit Card,completed
TXN00000445,2025-09-18 21:36:03,CUST000225,PROD00041,CH003,122.04,USD,Bank Transfer,completed
TXN00000446,2025-10-11 21:36:03,CUST000113,PROD00017,CH003,61.41,USD,Debit Card,completed
TXN00000447,2025-11-15 21:36:03,CUST000110,PROD00041,CH002,115.28,USD,Debit Card,completed
TXN00000448,2025-11-01 21:36:03,CUST000156,PROD00012,CH002,134.83,USD,Bank Transfer,completed
TXN00000449,2026-01-16 21:36:03,CUST000553,PROD00028,CH004,526.02,USD,Credit Card,cancelled
TXN00000450,2025-11-30 21:36:03,CUST000386,PROD00015,CH002,144.91,USD,Debit Card,completed
TXN00000451,2025-08-08 21:36:03,CUST000984,PROD00003,CH002,78.85,USD,Credit Card,completed
TXN00000452,2025-11-25 21:36:03,CUST000231,PROD00007,CH003,125.07,USD,Bank Transfer,completed
TXN00000453,2025-09-21 21:36:03,CUST000413,PROD00022,CH003,50.47,USD,Debit Card,completed
TXN00000454,2025-09-08 21:36:03,CUST000779,PROD00010,CH001,325.61,USD,PayPal,completed
TXN00000455,2025-11-13 21:36:03,CUST000771,PROD00044,CH003,450.0,USD,Debit Card,completed
TXN00000456,2025-11-16 21:36:03,CUST000780,PROD00017,CH004,65.65,USD,PayPal,completed
TXN00000457,2025-09-10 21:36:03,CUST000379,PROD00028,CH001,457.1,USD,PayPal,completed
TXN00000458,2025-12-25 21:36:03,CUST000413,PROD00025,CH004,314.03,USD,Debit Card,completed
TXN00000459,2025-09-29 21:36:03,CUST000207,PROD00003,CH003,80.32,USD,PayPal,completed
TXN00000460,2025-11-03 21:36:03,CUST000036,PROD00017,CH004,65.14,USD,Debit Card,completed
TXN00000461,2026-01-20 21:36:03,CUST000172,PROD00038,CH001,214.55,USD,Debit Card,completed
TXN00000462,2025-12-23 21:36:03,CUST000065,PROD00033,CH003,351.54,USD,PayPal,completed
TXN00000463,2025-09-05 21:36:03,CUST000536,PROD00041,CH003,128.6,USD,Bank Transfer,completed
TXN00000464,2025-12-31 21:36:03,CUST000579,PROD00031,CH001,455.78,USD,Bank Transfer,completed
TXN00000465,2025-12-21 21:36:03,CUST000591,PROD00042,CH004,387.15,USD,Bank Transfer,pending
TXN00000466,2025-08-10 21:36:03,CUST000452,PROD00031,CH003,420.61,USD,Credit Card,completed
TXN00000467,2025-09-13 21:36:03,CUST000145,PROD00036,CH003,85.47,USD,Credit Card,completed
TXN00000468,2025-10-14 21:36:03,CUST000857,PROD00042,CH003,424.71,USD,Debit Card,completed
TXN00000469,2026-01-28 21:36:03,CUST000050,PROD00033,CH002,321.51,USD,Credit Card,completed
TXN00000470,2025-10-21 21:36:03,CUST000699,PROD00021,CH003,66.95,USD,Credit Card,completed
TXN00000471,2025-11-30 21:36:03,CUST000361,PROD00043,CH005,129.96,USD,Debit Card,pending
TXN00000472,2026-01-19 21:36:03,CUST000968,PROD00009,CH001,108.75,USD,Debit Card,completed
TXN00000473,2026-02-01 21:36:03,CUST000382,PROD00028,CH001,471.83,USD,Credit Card,completed
TXN00000474,2025-11-14 21:36:03,CUST000910,PROD00009,CH003,105.64,USD,PayPal,completed
TXN00000475,2025-08-20 21:36:03,CUST000691,PROD00020,CH003,331.77,USD,PayPal,completed
TXN00000476,2026-01-12 21:36:03,CUST000018,PROD00048,CH002,252.16,USD,Bank Transfer,completed
TXN00000477,2026-01-16 21:36:03,CUST000784,PROD00007,CH004,121.92,USD,PayPal,cancelled
TXN00000478,2026-01-04 21:36:03,CUST000397,PROD00022,CH005,49.06,USD,Debit Card,pending
TXN00000479,2025-09-25 21:36:03,CUST000041,PROD00027,CH001,116.66,USD,Debit Card,completed
TXN00000480,2025-08-26 21:36:03,CUST000589,PROD00021,CH001,66.71,USD,Debit Card,completed
TXN00000481,2025-12-16 21:36:03,CUST000995,PROD00037,CH003,120.07,USD,Credit Card,completed
TXN00000482,2025-10-17 21:36:03,CUST000042,PROD00049,CH005,79.31,USD,Debit Card,completed
TXN00000483,2026-01-03 21:36:03,CUST000348,PROD00009,CH004,114.86,USD,Credit Card,completed
TXN00000484,2025-12-04 21:36:03,CUST000853,PROD00034,CH001,488.63,USD,Debit Card,completed
TXN00000485,2025-09-15 21:36:03,CUST000251,PROD00020,CH002,399.08,USD,Credit Card,pending
TXN00000486,2026-01-14 21:36:03,CUST000816,PROD00041,CH005,125.06,USD,PayPal,completed
TXN00000487,2025-12-31 21:36:03,CUST000199,PROD00006,CH002,25.83,USD,Credit Card,cancelled
TXN00000488,2025-10-27 21:36:03,CUST000787,PROD00017,CH003,60.39,USD,Debit Card,completed
TXN00000489,2025-08-24 21:36:03,CUST000044,PROD00014,CH002,372.25,USD,Debit Card,completed
TXN00000490,2025-12-24 21:36:03,CUST001000,PROD00035,CH003,45.32,USD,Credit Card,completed
TXN00000491,2025-10-02 21:36:03,CUST000393,PROD00043,CH004,152.02,USD,PayPal,completed
TXN00000492,2025-11-07 21:36:03,CUST000272,PROD00029,CH003,416.64,USD,Bank Transfer,completed
TXN00000493,2026-01-20 21:36:03,CUST000058,PROD00043,CH004,127.32,USD,PayPal,completed
TXN00000494,2025-10-07 21:36:03,CUST000665,PROD00017,CH002,64.94,USD,Debit Card,completed
TXN00000495,2026-01-28 21:36:03,CUST000642,PROD00043,CH002,152.08,USD,Bank Transfer,pending
